yyyymmdd, pH (Total scale), µatm
20190429, 7.95297, 384
20190429, 8.116083333, 336.2
20190429, 7.919426667, 368.1
20190429, 7.955436667, 416.4
20190429, 7.957983333, 442.9
20190430, 7.963283333, 448.7
20190430, 7.970983333, 460.7
20190430, 7.98688, 476.9
20190430, 7.944106667, 464.8
20190430, 7.984783333, 409.4
20190430, 7.9721, 427.8
20190430, 7.937966667, 440.5
20190430, 7.944573333, 480.4
20190430, 7.937653333, 498.4
20190430, 7.9406, 514.4
20190430, 7.969876667, 339.6
20190430, 7.964593333, 398.8
20190501, 7.951523333, 423.1
20190501, 7.95141, 423.2
20190501, 7.961163333, 432.3
20190501, 7.95215, 437.6
20190501, 7.949176667, 450.7
20190501, 7.974303333, 362.3
20190501, 7.987303333, 336
20190501, 7.95225, 368.3
20190501, 7.945016667, 406.1
20190501, 7.94011, 437
20190501, 7.923676667, 445.9
20190501, 7.91684, 442.4
20190501, 7.911053333, 458.8
20190501, 7.910246667, 456.1
20190501, 7.916636667, 453.1
20190501, 7.926706667, 440
20190501, 7.9611, 382.3
20190501, 7.95469, 432.3
20190501, 7.954943333, 419.8
20190501, 7.95404, 398.7
20190501, 7.955796667, 402
20190501, 7.94823, 413.9
20190501, 7.959243333, 397.5
20190501, 7.94952, 423.5
20190502, 7.94315, 373.6
20190502, 7.950156667, 422
20190502, 7.944683333, 430.7
20190502, 7.943273333, 443.4
20190502, 7.946106667, 453.1
20190502, 7.948143333, 451
20190502, 7.99592, 365.9
20190502, 7.9676, 364.8
20190502, 7.90067, 382.3
20190502, 7.92068, 388.5
20190502, 7.894913333, 434.3
20190502, 7.897103333, 454.4
20190502, 7.909823333, 417.9
20190502, 7.912206667, 452.3
20190502, 7.919406667, 440.5
20190502, 7.930803333, 429
20190502, 7.94137, 419.2
20190502, 7.933896667, 400.9
20190502, 7.95792, 329.6
20190502, 7.92639, 335.4
20190502, 7.91944, 365.3
20190502, 7.926053333, 360
20190502, 7.932156667, 359.1
20190502, 7.92711, 355.5
20190503, 7.930826667, 366.3
20190503, 7.922573333, 381.2
20190503, 7.929293333, 406.6
20190503, 7.915826667, 417
20190503, 7.918536667, 421.1
20190503, 7.909686667, 422.3
20190503, 7.869486667, 439
20190503, 7.87643, 434.9
20190503, 7.892453333, 427.3
20190503, 7.90358, 442.4
20190503, 7.914983333, 440.3
20190503, 7.915496667, 438.9
20190503, 7.917123333, 425.5
20190503, 7.947956667, 405.1
20190503, 7.903633333, 418.5
20190503, 7.888276667, 415.7
20190503, 7.89082, 432.4
20190504, 7.89725, 426.7
20190504, 7.891513333, 426.6
20190504, 7.887056667, 437
20190504, 7.89357, 440.6
20190504, 7.909386667, 441.9
20190504, 7.913526667, 467.9
20190504, 8.009876667, 284.1
20190504, 7.897816667, 330.6
20190504, 7.872936667, 361.4
20190504, 7.85133, 403.6
20190504, 7.856023333, 429.6
20190504, 7.87487, 443
20190504, 7.90041, 411.9
20190504, 7.87965, 441.6
20190504, 7.89121, 439.6
20190504, 7.91017, 427.8
20190504, 7.927056667, 398.5
20190504, 7.941956667, 393.4
20190504, 7.960706667, 386.2
20190504, 7.944263333, 413.4
20190504, 7.920026667, 314.3
20190504, 7.943693333, 385.7
20190504, 7.922733333, 386.2
20190505, 7.91689, 395.4
20190505, 7.92355, 362.6
20190505, 7.919153333, 408.9
20190505, 7.911343333, 424.7
20190505, 7.924023333, 429
20190505, 7.922423333, 441.2
20190505, 7.921846667, 439.3
20190505, 7.914953333, 411.3
20190505, 7.988696667, 337.5
20190505, 7.919283333, 364
20190505, 7.899396667, 370.1
20190505, 7.872036667, 404.7
20190505, 7.848313333, 432.3
20190505, 7.853346667, 414.8
20190505, 7.879356667, 410.3
20190505, 7.87543, 428.3
20190505, 7.895313333, 414.8
20190505, 7.9333, 382.7
20190505, 7.93654, 402.2
20190505, 7.928746667, 416.6
20190505, 7.92972, 411.5
20190505, 7.925306667, 415.7
20190505, 7.91655, 401.6
20190505, 7.907673333, 349.1
20190506, 7.93025, 396.2
20190506, 7.915746667, 387.6
20190506, 7.9181, 391.3
20190506, 7.9152, 412.2
20190506, 7.922946667, 423.1
20190506, 7.928123333, 419.9
20190506, 7.92397, 430.8
20190506, 7.92247, 426
20190506, 7.933333333, 377.5
20190506, 7.973363333, 334.6
20190506, 7.911063333, 371
20190506, 7.91294, 356.1
20190506, 7.873526667, 378.4
20190506, 7.86238, 412
20190506, 7.869756667, 396.5
20190506, 7.88871, 388.7
20190506, 7.878583333, 351.3
20190506, 7.917363333, 328.6
20190506, 7.939193333, 339.7
20190506, 7.92384, 371.9
20190506, 7.92576, 377.2
20190506, 7.923726667, 360.4
20190506, 7.91701, 343.2
20190506, 7.890676667, 334.2
20190507, 7.89862, 369.6
20190507, 7.904153333, 376.1
20190507, 7.90526, 372.8
20190507, 7.899206667, 383.3
20190507, 7.894713333, 389
20190507, 7.900506667, 387.2
20190507, 7.89981, 395.9
20190507, 7.90544, 396
20190507, 7.904956667, 398.4
20190507, 7.910293333, 400.3
20190507, 7.945206667, 364.1
20190507, 7.913426667, 370.3
20190507, 7.905043333, 377.4
20190507, 7.88317, 400.9
20190507, 7.881963333, 402.2
20190507, 7.889653333, 400.9
20190507, 7.883063333, 397.3
20190507, 7.887006667, 395.4
20190507, 7.89593, 402.7
20190507, 7.90865, 350.2
20190507, 7.911006667, 374.6
20190507, 7.959123333, 324.1
20190507, 7.927756667, 345.3
20190508, 7.897671429, 361.8
20190508, 7.880123333, 395.3
20190508, 7.8691, 410
20190508, 7.874983333, 417.7
20190508, 7.87261, 419.9
20190508, 7.875116667, 424.9
20190508, 7.882996667, 430.5
20190508, 7.885776667, 428.4
20190508, 7.886113333, 447.5
20190508, 7.891393333, 374.5
20190508, 7.938583333, 373.8
20190508, 7.89234, 378.3
20190508, 7.9052, 321.1
20190508, 7.902413333, 325.9
20190508, 7.90179, 323.9
20190508, 7.86814, 374.3
20190508, 7.875653333, 366.7
20190508, 7.879043333, 356.3
20190508, 7.8774, 387.2
20190508, 7.899636667, 360.3
20190508, 7.91007, 395.5
20190508, 7.908457143, 395.4
20190508, 7.902128571, 375
20190508, 7.907357143, 334
20190509, 7.921671429, 334.7
20190509, 7.915714286, 337.3
20190509, 7.907485714, 348
20190509, 7.900976667, 341.8
20190509, 7.87608, 365.9
20190509, 7.880385714, 367.7
20190509, 7.881256667, 382.3
20190509, 7.884956667, 390.9
20190509, 7.894442857, 397.9
20190509, 7.894271429, 409.8
20190509, 7.914814286, 358.3
20190509, 7.940171429, 338.6
20190509, 7.902385714, 368
20190509, 7.905703333, 284.9
20190509, 7.89584, 348.9
20190509, 7.883266667, 362.2
20190509, 7.88126, 352.5
20190509, 7.892063333, 336.9
20190509, 7.904493333, 336.9
20190509, 7.915006667, 313.3
20190509, 7.92932, 340.5
20190509, 7.94076, 368.5
20190509, 7.934276667, 375.6
20190509, 7.932373333, 379.6
20190510, 7.929183333, 372
20190510, 7.922503333, 369.3
20190510, 7.919813333, 375.4
20190510, 7.90803, 379.8
20190510, 7.8995, 390.8
20190510, 7.886543333, 386.6
20190510, 7.883966667, 395.5
20190510, 7.879563333, 404.2
20190510, 7.881963333, 422.9
20190510, 7.884483333, 426
20190510, 7.887376667, 424.6
20190510, 7.88356, 423.2
20190510, 7.877643333, 401.8
20190510, 7.888066667, 396.6
20190510, 7.876573333, 398.2
20190510, 7.872763333, 400.4
20190510, 7.871796667, 412.6
20190510, 7.871133333, 415.6
20190510, 7.863696667, 418.5
20190510, 7.861466667, 404.7
20190510, 7.863176667, 406.7
20190510, 7.874506667, 409
20190510, 7.881196667, 421.2
20190510, 7.881336667, 419.4
20190511, 7.880073333, 417.9
20190511, 7.923526667, 375.8
20190511, 7.885296667, 402.6
20190511, 7.863013333, 408.8
20190511, 7.83751, 423.3
20190511, 7.83415, 432.5
20190511, 7.837383333, 425.2
20190511, 7.844383333, 419.8
20190511, 7.857866667, 368
20190511, 7.859363333, 400.7
20190511, 7.863513333, 416.8
20190511, 7.899416667, 364.1
20190511, 7.883536667, 368.4
20190511, 7.860943333, 385.6
20190511, 7.857186667, 335.9
20190511, 7.858756667, 300
20190511, 7.860073333, 375.4
20190511, 7.854426667, 333.2
20190511, 7.83464, 354.2
20190511, 7.84006, 355.8
20190511, 7.84366, 350.2
20190511, 7.86307, 361.4
20190511, 7.867056667, 373.6
20190512, 7.867736667, 351.4
20190512, 7.88193, 333.6
20190512, 7.889136667, 330.7
20190512, 7.890326667, 331.7
20190512, 7.884823333, 343.7
20190512, 7.868576667, 378
20190512, 7.8627, 379.3
20190512, 7.86473, 364.1
20190512, 7.869666667, 367.3
20190512, 7.86367, 373.5
20190512, 7.871366667, 393.9
20190512, 7.875006667, 397.2
20190512, 7.874316667, 422.8
20190512, 7.871183333, 406.9
20190512, 7.901816667, 332.7
20190512, 7.883176667, 344.5
20190512, 7.854763333, 340.8
20190512, 7.8536, 356.3
20190512, 7.854086667, 366.5
20190512, 7.855833333, 377.6
20190512, 7.855583333, 354.9
20190512, 7.87097, 366.9
20190512, 7.881356667, 349.5
20190512, 7.890603333, 386.7
20190513, 7.894416667, 392.3
20190513, 7.893273333, 401.3
20190513, 7.889726667, 387.1
20190513, 7.90613, 323.3
20190513, 7.899023333, 350.5
20190513, 7.892326667, 357.1
20190513, 7.88278, 376.4
20190513, 7.877163333, 398.7
20190513, 7.870303333, 385.9
20190513, 7.87885, 402.3
20190513, 7.87602, 404.4
20190513, 7.88357, 397.8
20190513, 7.889926667, 396.6
20190513, 7.895786667, 380
20190513, 7.89711, 363.5
20190513, 7.908993333, 329.7
20190513, 7.926926667, 308
20190513, 7.899573333, 229.5
20190513, 7.90768, 288
20190513, 7.90773, 324.8
20190513, 7.903993333, 349.3
20190513, 7.902906667, 347.2
20190513, 7.901706667, 358.6
20190513, 7.904913333, 354.4
20190514, 7.910506667, 356.3
20190514, 7.906163333, 377.3
20190514, 7.902333333, 365.5
20190514, 7.902306667, 341.2
20190514, 7.959373333, 301.5
20190514, 7.943633333, 291.8
20190514, 7.928943333, 296.7
20190514, 7.92004, 312.7
20190514, 7.848243333, 354.7
20190514, 7.85311, 345
20190514, 7.872066667, 351
20190514, 7.870913333, 363
20190514, 7.880873333, 365.5
20190514, 7.89378, 375.8
20190514, 7.902016667, 349.8
20190514, 7.916433333, 310.9
20190514, 7.939716667, 306.8
20190514, 7.937186667, 286.5
20190514, 7.935853333, 289.8
20190514, 7.932936667, 287.8
20190514, 7.93129, 303
20190514, 7.906383333, 281.3
20190514, 7.891946667, 316.2
20190515, 7.885036667, 332.7
20190515, 7.901273333, 335.1
20190515, 7.91479, 332.2
20190515, 7.91571, 325.2
20190515, 7.931683333, 317.5
20190515, 7.94549, 310.8
20190515, 7.934793333, 324.9
20190515, 7.924853333, 334.9
20190515, 7.919726667, 349.3
20190515, 7.88561, 355.6
20190515, 7.898916667, 337.6
20190515, 7.88827, 360.2
20190515, 7.87747, 357.6
20190515, 7.889863333, 352.6
20190515, 7.895503333, 352.2
20190515, 7.903553333, 357.3
20190515, 7.897006667, 367.5
20190515, 7.938953333, 283.1
20190515, 7.934243333, 306.3
20190515, 7.926936667, 297.4
20190515, 7.92656, 260.2
20190515, 7.939543333, 302.9
20190515, 7.915933333, 327.7
20190515, 7.924146667, 338.6
20190516, 7.91945, 341.9
20190516, 7.919646667, 359.9
20190516, 7.922473333, 377.5
20190516, 7.924413333, 364.5
20190516, 7.925696667, 375.2
20190516, 7.92799, 341
20190516, 7.964246667, 327.8
20190516, 7.9455, 354.1
20190516, 7.93227, 367.7
20190516, 7.922366667, 379.6
20190516, 7.899906667, 384.2
20190516, 7.89905, 383
20190516, 7.89717, 371.5
20190516, 7.893756667, 376
20190516, 7.892153333, 384.6
20190516, 7.900226667, 385.6
20190516, 7.906109091, 369.3
20190516, 7.911263333, 351.3
20190516, 7.916876667, 331
20190516, 7.919946667, 291.9
20190516, 7.9324, 284.8
20190516, 7.9336, 282.1
20190516, 7.941205263, 317.3
20190516, 7.937943333, 324.7
20190517, 7.939036842, 336.8
20190517, 7.93974, 368.4
20190517, 7.932963158, 378.9
20190517, 7.92951, 379.1
20190517, 7.9312, 391.6
20190517, 7.928926667, 393.8
20190517, 7.919730435, 348
20190517, 7.95028, 338.8
20190517, 7.938178947, 350.3
20190517, 7.927366667, 353.2
20190517, 7.924052632, 352.4
20190517, 7.90134, 373.2
20190517, 7.904678947, 364.5
20190517, 7.901727273, 381.4
20190517, 7.895381818, 381.6
20190517, 7.897090909, 392.8
20190517, 7.905214286, 385.4
20190517, 7.907836364, 377
20190517, 7.9069, 357.7
20190517, 7.939127273, 317.2
20190517, 7.934645455, 309.2
20190517, 7.918518182, 299.3
20190517, 7.915290909, 320.7
20190517, 7.909742857, 352.8
20190518, 7.908336364, 358.5
20190518, 7.911190909, 359.9
20190518, 7.912109091, 374.2
20190518, 7.911509091, 380.7
20190518, 7.916936364, 386.6
20190518, 7.9193, 376
20190518, 7.920286667, 388.3
20190518, 7.933481818, 338.3
20190518, 7.928981818, 359.5
20190518, 7.9344, 361
20190518, 7.913136364, 326.2
20190518, 7.902827273, 335
20190518, 7.904463636, 339.5
20190518, 7.904490909, 334.8
20190518, 7.903645455, 349.6
20190518, 7.910776667, 355.1
20190518, 7.914372727, 337.9
20190518, 7.912090909, 329.2
20190518, 7.907066667, 306.6
20190518, 7.921727273, 280.4
20190518, 7.929654545, 289
20190518, 7.936393333, 303.2
20190518, 7.93727, 319.6
20190519, 7.935536364, 326.7
20190519, 7.93083, 325.3
20190519, 7.934656667, 340.4
20190519, 7.927336667, 356.7
20190519, 7.9298, 360.7
20190519, 7.93206, 363.1
20190519, 7.930106667, 363.8
20190519, 7.92839, 366.9
20190519, 7.93748, 331.4
20190519, 7.93631, 341.1
20190519, 7.92792, 342.6
20190519, 7.918683333, 342.6
20190519, 7.897943333, 348.9
20190519, 7.890946667, 346.4
20190519, 7.892696667, 343
20190519, 7.899366667, 357.4
20190519, 7.89733, 362.9
20190519, 7.904326667, 362
20190519, 7.907136667, 363
20190519, 7.910393333, 355.1
20190519, 7.91169, 346
20190519, 7.91306, 344.3
20190519, 7.90905, 248.6
20190519, 7.917053333, 294.5
20190520, 7.92234, 302.3
20190520, 7.921133333, 308.2
20190520, 7.917333333, 318
20190520, 7.915763333, 331.1
20190520, 7.913656667, 354.3
20190520, 7.913423333, 362.4
20190520, 7.915546667, 369.7
20190520, 7.912276667, 366.2
20190520, 7.9163, 327.5
20190520, 7.93048, 325.7
20190606, 7.934926667, 471.5
20190606, 7.93857, 478.4
20190606, 7.929356522, 500.3
20190606, 7.92882, 491.5
20190606, 7.929676667, 507.1
20190606, 7.940147826, 499.5
20190606, 7.95975, 480.9
20190606, 7.94357, 469.7
20190606, 7.918983333, 484.8
20190606, 7.913043333, 471
20190606, 7.9011, 490.7
20190606, 7.900463333, 493.6
20190606, 7.901203333, 498.2
20190606, 7.90834, 494.3
20190606, 7.915986667, 500.1
20190606, 7.914553333, 500.1
20190606, 7.9229, 497.9
20190606, 7.92492, 488.2
20190606, 7.954253333, 410.6
20190606, 7.942913043, 409.7
20190606, 8.01513, 421
20190606, 7.929782609, 460.9
20190607, 7.906973333, 455.5
20190607, 7.972417391, 428.7
20190607, 7.949856667, 470
20190607, 7.914696667, 483.6
20190607, 7.911053333, 511.7
20190607, 7.898656522, 513.1
20190607, 7.908243333, 505.3
20190607, 7.925683333, 507.4
20190607, 7.924443478, 526.8
20190607, 7.926176667, 508.9
20190607, 7.9031, 483.7
20190607, 7.876795652, 499.7
20190607, 7.881634783, 484.1
20190607, 7.916043478, 481.1
20190607, 7.897265217, 505.3
20190607, 7.892473913, 502.4
20190607, 7.913330435, 512.2
20190607, 7.90264, 487.7
20190607, 7.917647826, 502.3
20190607, 7.927630435, 499
20190607, 7.935704348, 492.3
20190607, 7.93563913, 504.7
20190607, 7.9425, 498.3
20190607, 7.955243478, 486.4
20190608, 7.948013043, 502.5
20190608, 7.911343478, 501
20190608, 7.903156522, 521.3
20190608, 7.901391304, 527
20190608, 7.912478261, 506.2
20190608, 7.902543478, 553.4
20190608, 7.90446087, 524.3
20190608, 7.915543478, 534.7
20190608, 7.917726087, 530.9
20190608, 7.922482609, 528
20190608, 7.910669565, 554
20190608, 7.911043478, 511
20190608, 7.882743478, 521.8
20190608, 7.897095652, 511.5
20190608, 7.89043913, 517
20190608, 7.895147826, 512.2
20190608, 7.902378261, 503.9
20190608, 7.920586957, 514.5
20190608, 7.922408696, 500.2
20190608, 7.952917391, 502.9
20190608, 7.928917391, 511.5
20190608, 7.966186957, 403.4
20190608, 7.938626087, 468.4
20190608, 7.942734783, 485.7
20190609, 7.94639375, 492.1
20190609, 7.929365217, 511.9
20190609, 7.91095, 522.7
20190609, 7.885382609, 531.5
20190609, 7.898173913, 545.1
20190609, 7.904926087, 557.3
20190609, 7.900117391, 573.5
20190609, 7.884926087, 576.5
20190609, 7.898217391, 557.9
20190609, 7.9094125, 544.6
20190609, 7.9125, 550.3
20190609, 7.9247875, 559.7
20190609, 7.905408696, 520
20190609, 7.89970625, 513.7
20190609, 7.92039375, 494.7
20190609, 7.9078, 504.5
20190609, 7.9099875, 505.3
20190609, 7.930452174, 491.4
20190609, 7.93661875, 510
20190609, 7.93255625, 496.3
20190609, 7.94856087, 493.4
20190609, 7.92754375, 509.1
20190609, 7.971, 485.2
20190609, 7.94360625, 516.4
20190610, 7.95410625, 503.3
20190610, 7.94708125, 514
20190610, 7.9517875, 523.7
20190610, 7.92774375, 551.2
20190610, 7.9134125, 563.4
20190610, 7.89765, 560.3
20190610, 7.91356875, 561.2
20190610, 7.9186375, 575.5
20190610, 7.9065875, 565.4
20190610, 7.9025875, 572.4
20190610, 7.9101125, 551.9
20190610, 7.92681875, 545.3
20190610, 7.93350625, 542.6
20190610, 7.936175, 527.3
20190610, 7.927943333, 523
20190610, 7.921775, 446.2
20190610, 7.90953125, 496.2
20190610, 7.93815625, 474.2
20190610, 7.95416875, 473.8
20190610, 7.946403333, 493.9
20190610, 7.94723125, 503.4
20190610, 8.00249375, 476.2
20190610, 7.942525, 497.5
20190610, 7.9646875, 500.6
20190611, 7.955566667, 522.8
20190611, 7.94185625, 544
20190611, 7.9595625, 518.9
20190611, 7.945975, 516.3
20190611, 7.924875, 538.3
20190611, 7.90502, 548.9
20190611, 7.926475, 543.1
20190611, 7.92590625, 551
20190611, 7.921138095, 579.2
20190611, 7.91440625, 565.3
20190611, 7.9309, 574.3
20190611, 7.919283333, 470.5
20190611, 7.9408375, 494.8
20190611, 7.9438875, 510.1
20190611, 7.946225, 518.9
20190611, 7.95085, 521.1
20190611, 7.91272, 537.1
20190611, 7.92463125, 523.5
20190611, 7.92083125, 527.5
20190611, 7.927947619, 516.9
20190611, 7.92273125, 543.1
20190611, 7.933206667, 543.7
20190611, 7.928829412, 550.9
20190611, 7.912473333, 546.9
20190612, 7.92434, 556.9
20190612, 7.930717647, 566.6
20190612, 7.92412, 568.6
20190612, 7.934853333, 531.2
20190612, 7.929852941, 471.7
20190612, 7.90676, 523.1
20190612, 7.894033333, 565.5
20190612, 7.910788235, 563.6
20190612, 7.90964, 553.1
20190612, 7.90572, 500.8
20190612, 7.894993333, 554.2
20190612, 7.891486667, 559
20190612, 7.90951, 545.6
20190612, 7.921888235, 543.9
20190612, 7.940394118, 547.1
20190612, 7.935588235, 535.2
20190612, 7.917170588, 523.6
20190612, 7.945052941, 497.4
20190612, 7.929193333, 522.1
20190612, 7.953276471, 497
20190612, 7.944786667, 433.6
20190612, 7.941464706, 485.5
20190612, 7.936135294, 522.4
20190612, 7.947558824, 518.5
20190613, 7.942176471, 531
20190613, 7.941356667, 461.6
20190613, 7.940670588, 517.4
20190613, 7.94705, 529.2
20190613, 7.929676471, 547
20190613, 7.93033, 558.4
20190613, 7.91542, 571.4
20190613, 7.901906667, 592.3
20190613, 7.909926667, 576.5
20190613, 7.92157, 590.5
20190613, 7.908016667, 603.5
20190613, 7.91784, 612
20190613, 7.905933333, 502.2
20190613, 7.92683, 538
20190613, 7.934956667, 552.2
20190613, 7.94524, 545.1
20190613, 7.940376667, 549
20190613, 7.960076667, 526.2
20190613, 7.973553333, 514.2
20190613, 7.94613, 507.4
20190613, 7.95115, 502.2
20190613, 7.935976667, 526.4
20190613, 7.923992, 547.6
20190613, 7.90411, 555.5
20190614, 7.929303333, 557.4
20190614, 7.9387, 561.1
20190614, 7.945664286, 543.9
20190614, 7.93686, 572.3
20190614, 7.9526, 572.8
20190614, 7.930457143, 524.6
20190614, 7.916625, 559
20190614, 7.908675, 581.2
20190614, 7.8958125, 602.3
20190614, 7.906114286, 573.5
20190614, 7.921275, 570
20190614, 7.908675, 611
20190614, 7.9001125, 628.3
20190614, 7.918647368, 586.5
20190614, 7.930092857, 587.9
20190614, 7.952392857, 569.8
20190614, 7.942468421, 570.7
20190614, 7.954757143, 552.4
20190614, 7.999471429, 529.3
20190614, 7.92805, 556
20190614, 7.872778571, 524.5
20190614, 7.932428571, 547.3
20190614, 7.918410526, 553.6
20190614, 7.944385714, 566.4
20190615, 7.936792857, 574.7
20190615, 7.941710526, 571.7
20190615, 7.955371429, 572.5
20190615, 7.963735714, 569.5
20190615, 7.906678571, 577.9
20190615, 7.940971429, 581.5
20190615, 7.946585714, 607.5
20190615, 7.925121053, 584.5
20190615, 7.905878571, 608.5
20190615, 7.879678571, 612.1
20190615, 7.898428571, 588.9
20190615, 7.8845, 590.4
20190615, 7.925042857, 601.3
20190615, 7.9167375, 506.3
20190615, 7.9328, 530.2
20190615, 7.935807143, 548.7
20190615, 7.915228571, 534.3
20190615, 7.952607143, 464.7
20190615, 7.954871429, 491.9
20190615, 7.978216667, 497.4
20190615, 8.039164286, 450.1
20190615, 7.9699, 479.1
20190615, 7.96825, 509
20190615, 7.956833333, 517.1
20190616, 7.92118, 549.3
20190616, 7.939773333, 566
20190616, 7.952046667, 572.9
20190616, 7.94481, 581.9
20190616, 7.951226667, 562.8
20190616, 7.97327, 559.8
20190616, 7.951503333, 586.5
20190616, 7.941283333, 601.2
20190616, 7.913, 585.4
20190616, 7.89452, 598.8
20190616, 7.92192, 593.1
20190616, 7.909416667, 587.6
20190616, 7.935056667, 590.7
20190616, 7.934306667, 609.4
20190616, 7.920006667, 619.6
20190616, 7.915266667, 602.3
20190616, 7.919646667, 584.8
20190616, 7.93609, 581.9
20190616, 7.949393333, 581.4
20190616, 7.950396667, 576.5
20190616, 7.9544, 551.6
20190616, 7.953406667, 582.5
20190616, 7.842033333, 564.8
20190616, 7.93977, 577.4
20190617, 7.906213333, 615.3
20190617, 7.928316667, 623.9
20190617, 7.871776667, 656.5
20190617, 7.9013, 624.6
20190617, 7.91155, 620.8
20190617, 7.94894, 618.5
20190617, 7.93917, 624.4
20190617, 7.931963333, 510.3
20190617, 7.842376667, 564.7
20190617, 7.89561, 586.7
20190617, 7.90408, 573.5
20190617, 7.91741, 581.9
20190617, 7.919833333, 588.9
20190617, 7.90915, 598.9
20190617, 7.90494, 609.7
20190617, 7.918456667, 618.8
20190617, 7.929706667, 594.6
20190617, 7.92482, 508.7
20190617, 7.948383333, 551.7
20190617, 7.95376, 550.6
20190617, 7.963126667, 472.7
20190617, 7.973756667, 471.9
20190617, 7.942003333, 554.5
20190617, 7.974233333, 539.4
20190618, 7.935843333, 557.5
20190618, 7.913056667, 593.6
20190618, 7.91976, 627.2
20190618, 7.916373333, 638.3
20190618, 7.940713333, 641.5
20190618, 7.941113333, 638.6
20190618, 7.959373333, 638.7
20190618, 7.954143333, 647.1
20190618, 7.941183333, 581.9
20190618, 7.926806667, 590.9
20190618, 7.924503333, 605.7
20190618, 7.909536667, 610.4
20190618, 7.915223333, 600.7
20190618, 7.899773333, 597.7
20190618, 7.936606667, 605.7
20190618, 7.921713333, 633.2
20190618, 7.92282, 643.2
20190618, 7.92822, 630.8
20190618, 7.938576667, 614.7
20190618, 7.9529, 620
20190618, 7.956003333, 612.6
20190618, 7.98513, 607.1
20190618, 7.958043333, 592.9
20190618, 7.994043333, 569.8
20190619, 7.943493333, 592.2
20190619, 7.931666667, 608.7
20190619, 7.951403333, 633.3
20190619, 7.945613333, 663.6
20190619, 7.931296667, 665
20190619, 7.94502, 658.1
20190619, 7.936863333, 678.3
20190619, 7.950183333, 668.7
20190619, 7.95355, 693.4
20190619, 7.934213333, 639.3
20190619, 7.92448, 645.9
20190619, 7.90708, 630.3
20190619, 7.914606667, 628
20190619, 7.907446667, 630.2
20190619, 7.926, 623.6
20190619, 7.938106667, 547.4
20190619, 7.939333333, 587.3
20190619, 7.940283333, 615.3
20190619, 7.93643, 617.7
20190619, 7.942246667, 623.4
20190619, 7.963273333, 616
20190619, 7.95757, 620.7
20190619, 7.978526667, 591.8
20190619, 7.974823333, 603.6
20190620, 7.952636667, 629.7
20190620, 7.9509, 654.2
20190620, 7.95001, 657.5
20190620, 7.952763333, 670.6
20190620, 7.944203333, 691.6
20190620, 7.900893333, 699.5
20190620, 7.938633333, 706.3
20190620, 7.948566667, 584.5
20190620, 7.956783333, 639
20190620, 7.951856667, 678.5
20190620, 7.946583333, 659.7
20190620, 7.919466667, 658.5
20190620, 7.903566667, 640.1
20190620, 7.891873333, 668.4
20190620, 7.89425, 665.8
20190620, 7.933143333, 661.3
20190620, 7.93545, 662.2
20190620, 7.937453333, 663.7
20190620, 7.921756667, 671.5
20190620, 7.92577, 667
20190620, 7.919683333, 672.9
20190620, 7.932423333, 690.8
20190620, 7.942493333, 674.1
20190620, 7.95046, 588
20190621, 7.89564, 624.5
20190621, 7.874693333, 567
20190621, 7.901463333, 621.5
20190621, 7.91752, 664.1
20190621, 7.90725, 694.1
20190621, 7.901913333, 725.9
20190621, 7.90996, 724.9
20190621, 7.900226667, 740
20190621, 7.922706667, 760.9
20190621, 7.90768, 710.2
20190621, 7.88942, 694.8
20190621, 7.879186667, 728.7
20190621, 7.862433333, 701.5
20190621, 7.86614, 719.1
20190621, 7.876696667, 582.1
20190621, 7.881623333, 639.7
20190621, 7.867693333, 692.2
20190621, 7.865556667, 604
20190621, 7.886956667, 679
20190621, 7.89531, 703.8
20190621, 7.879813333, 732.8
20190621, 7.8886, 729.5
20190621, 7.88513, 752.6
20190621, 7.887243333, 750.2
20190622, 7.913296667, 662.9
20190622, 7.88212, 698.8
20190622, 7.88818, 722.8
20190622, 7.896553333, 751.5
20190622, 7.893353333, 771.5
20190622, 7.887006667, 800.8
20190622, 7.84695, 809.3
20190622, 7.88358, 832.5
20190622, 7.8938, 830.2
20190622, 7.885653333, 835.9
20190622, 7.901426667, 814.2
20190622, 7.914456667, 809.7
20190622, 7.870633333, 619.6
20190622, 7.832903333, 670.9
20190622, 7.874646667, 699.6
20190622, 7.894113333, 675.9
20190622, 7.871536667, 700.1
20190622, 7.881613333, 740.5
20190622, 7.898246667, 734.8
20190622, 7.894683333, 759.4
20190622, 7.902843333, 728.8
20190622, 7.90894, 762.7
20190622, 7.912523333, 779
20190622, 7.924456667, 779.3
20190623, 7.91166, 796.4
20190623, 7.927636667, 780.9
20190623, 7.89319, 785.6
20190623, 7.893083333, 804.2
20190623, 7.8659, 801.6
20190623, 7.933026667, 808.3
20190623, 7.905093333, 719.3
20190623, 7.881823333, 807.2
20190623, 7.87711, 874.2
20190623, 7.88744, 838.9
20190623, 7.902066667, 869.7
20190623, 7.901123333, 824.8
20190623, 7.930383333, 671.3
20190623, 7.920966667, 666.3
20190623, 7.884533333, 702.4
20190623, 7.90094, 687.9
20190623, 7.911546667, 707.4
20190623, 7.880973333, 750.3
20190623, 7.89958, 775.7
20190623, 7.88701, 811.3
20190623, 7.895463333, 790.4
20190623, 7.91488, 763.1
20190623, 7.833496667, 732.3
20190623, 7.91974, 759.9
