yyyymmdd, pH (Total scale), µatm
20200406, 8.033271429, 426.3
20200407, 8.0416, 456.6
20200407, 8.035885714, 481.2
20200407, 8.023885714, 503.5
20200407, 7.992642857, 519
20200407, 7.989385714, 531.1
20200407, 7.972073333, 535.2
20200407, 8.000528571, 524.8
20200407, 8.0292, 480.7
20200407, 8.016375, 487.1
20200407, 8.029328571, 450.6
20200407, 8.007928571, 467.5
20200407, 8.008728571, 476.9
20200407, 8.001585714, 488.2
20200407, 8.013571429, 510.8
20200407, 8.024223333, 505.7
20200407, 8.009642857, 525.8
20200407, 7.999275, 527.1
20200407, 7.97685, 519.2
20200407, 8.010571429, 477.4
20200407, 8.033425, 355.7
20200407, 8.096042857, 421.3
20200407, 8.077585714, 415.8
20200407, 8.047114286, 478.7
20200408, 8.034, 491.8
20200408, 8.035075, 532
20200408, 8.02745, 565
20200408, 7.985075, 575.3
20200408, 8.006, 568.4
20200408, 7.971975, 565.3
20200408, 7.95815, 588.6
20200408, 8.039275, 464
20200408, 8.031325, 466
20200408, 8.021375, 432.4
20200408, 8.018325, 428.6
20200408, 8.0128, 433.9
20200408, 8.005275, 456.8
20200408, 8.010775, 475.3
20200408, 8.023675, 511.5
20200408, 7.969225, 543.2
20200408, 8.0202, 536
20200408, 7.9637, 558
20200408, 7.952225, 552.1
20200408, 7.965, 524.5
20200408, 8.02905, 487.6
20200408, 8.08145, 439.4
20200408, 8.0472, 439.7
20200408, 8.036286667, 476.7
20200409, 8.0162, 488.9
20200409, 8.000106667, 544.6
20200409, 8.01905, 549.3
20200409, 8.0195, 565.4
20200409, 7.99545, 576.6
20200409, 7.961, 598.4
20200409, 7.9543, 611.5
20200409, 7.95195, 620
20200409, 7.931925, 630.7
20200409, 7.95825, 525.2
20200409, 8.00355, 517
20200409, 7.997916667, 505.8
20200409, 7.999975, 506.5
20200409, 7.9991, 539
20200409, 7.9668, 567.1
20200409, 8.022233333, 570
20200409, 8.002, 579.4
20200409, 7.98831, 557.7
20200409, 8.010873333, 511
20200409, 8.008743333, 519.9
20200409, 8.00417, 522.9
20200409, 8.01138, 497.9
20200409, 8.0284, 451.8
20200409, 8.0272, 446
20200410, 8.02027, 465.2
20200410, 8.007183333, 482.1
20200410, 8.01559, 495
20200410, 8.016843333, 512.3
20200410, 8.021396667, 520.3
20200410, 8.006666667, 539.7
20200410, 7.997843333, 569.8
20200410, 7.964543333, 583.6
20200410, 7.994963333, 599.7
20200410, 8.001093333, 589.3
20200410, 7.991573333, 584.2
20200410, 8.00197, 488.2
20200410, 8.00348, 497.9
20200410, 8.000283333, 513.5
20200410, 7.999516667, 545.8
20200410, 8.013613333, 559.1
20200410, 8.008796667, 590.6
20200410, 7.98501, 597.4
20200410, 7.994673333, 605.9
20200410, 7.973376667, 603.6
20200410, 7.962243333, 589.2
20200410, 8.043773333, 503.6
20200410, 8.02906, 464.9
20200410, 8.01928, 444.9
20200411, 8.004286667, 462
20200411, 7.99716, 493
20200411, 7.97915, 551
20200411, 7.962873333, 574.2
20200411, 7.936433333, 609
20200411, 8.000816667, 588.7
20200411, 7.976333333, 618.2
20200411, 7.940043333, 623.8
20200411, 7.937936667, 572
20200411, 7.97102, 587.3
20200411, 7.99408, 523.5
20200411, 8.001193333, 463.9
20200411, 7.993913333, 455.6
20200411, 8.04224, 477.2
20200411, 7.97814, 514.5
20200411, 7.972533333, 550.2
20200411, 8.000776667, 572.2
20200411, 7.986196667, 605.3
20200411, 7.993943333, 613.7
20200411, 7.99686, 564.9
20200411, 8.011766667, 561.6
20200411, 8.005686667, 493.9
20200411, 8.02513, 481.9
20200412, 8.011053333, 498.6
20200412, 7.99174, 508.3
20200412, 7.95563, 530
20200412, 7.963476667, 585.2
20200412, 7.926503333, 602.7
20200412, 7.910646667, 653
20200412, 7.95966, 635.5
20200412, 7.937176667, 649.8
20200412, 7.925743333, 640.4
20200412, 7.92609, 646.3
20200412, 7.928196667, 683
20200412, 7.963953333, 635.6
20200412, 7.976653333, 543.9
20200412, 8.006583333, 535.5
20200412, 8.015546667, 507.5
20200412, 7.925066667, 547.4
20200412, 7.991523333, 567.6
20200412, 7.978763333, 571.5
20200412, 7.97064, 611.3
20200412, 7.988726667, 619.7
20200412, 7.91104, 626.9
20200412, 7.96464, 561.7
20200412, 7.91524, 565.1
20200412, 7.980013333, 580
20200413, 8.004573333, 540.6
20200413, 7.996446667, 549.6
20200413, 7.96783, 588.5
20200413, 7.953306667, 602.2
20200413, 7.969663333, 662.6
20200413, 7.946116667, 675.6
20200413, 7.977976667, 656.3
20200413, 7.98191, 637.5
20200413, 7.965388889, 646.5
20200413, 7.95034, 636.2
20200413, 7.970430769, 640.8
20200413, 7.934592308, 652.8
20200413, 7.996723077, 577.8
20200413, 7.992223077, 550.8
20200413, 7.989369231, 536.9
20200413, 7.997284615, 539.4
20200413, 7.998215385, 560.5
20200413, 7.973892308, 585.9
20200413, 7.993607692, 586.7
20200413, 7.994523077, 577.5
20200413, 7.993353846, 569.3
20200413, 7.989161538, 552.9
20200413, 7.985276923, 550.6
20200413, 7.988738462, 547.4
20200414, 7.984638462, 549.9
20200414, 7.985853846, 561.7
20200414, 7.969923077, 567.1
20200414, 7.977784615, 564
20200414, 7.977861538, 577.3
20200414, 7.982207692, 575.5
20200414, 7.965946154, 590.6
20200414, 7.960756667, 632.7
20200414, 7.95121, 658.8
20200414, 7.92503, 653.7
20200414, 7.963496667, 630.4
20200414, 7.9623, 618.4
20200414, 7.959166667, 587.7
20200414, 7.977496667, 521.7
20200414, 8.001956667, 524
20200414, 7.945113333, 521.4
20200414, 7.97543, 521.2
20200414, 7.969923333, 560.3
20200414, 7.959006667, 592.4
20200414, 7.98457, 586.3
20200414, 7.9645, 599.6
20200414, 7.962023333, 615.6
20200414, 7.955736667, 655.6
20200415, 7.962013333, 643.6
20200415, 7.96051, 641
20200415, 7.97068, 573.8
20200415, 7.91822, 626.5
20200415, 7.94241, 623.5
20200415, 7.942466667, 650.1
20200415, 7.92127, 656
20200415, 7.94455, 668
20200415, 7.930583333, 679.4
20200415, 7.946996667, 673.2
20200415, 7.956266667, 694.3
20200415, 7.949516667, 699.8
20200415, 7.923423333, 710.4
20200415, 7.92008, 602
20200415, 7.9295, 563.8
20200415, 7.89686, 591.8
20200415, 7.93665, 541.5
20200415, 7.98946, 499.6
20200415, 7.97733, 531.4
20200415, 7.96288, 552.1
20200415, 7.97299, 535.4
20200415, 7.97068, 554.3
20200415, 8.00611, 532.2
20200415, 7.96387, 555.3
20200416, 7.94744, 587
20200416, 7.95799, 620.9
20200416, 7.99074, 487.1
20200416, 7.95749, 510.7
20200416, 7.93684, 537.5
20200416, 7.92779, 586.3
20200416, 7.92054, 605.5
20200416, 7.93142, 603.2
20200416, 7.91832, 583
20200416, 7.94415, 586.8
20200416, 7.93575, 615.6
20200416, 7.933130769, 614
20200416, 7.90541, 630.7
20200416, 7.95367, 637.7
20200416, 7.94447, 533.6
20200416, 7.961023077, 551.3
20200416, 7.94175, 535.2
20200416, 7.96418, 498.5
20200416, 7.95526, 482
20200416, 8.00444, 464.8
20200416, 8.03893, 440.8
20200416, 7.99396, 482.9
20200416, 7.97232, 537.8
20200416, 7.96882, 557.2
20200417, 7.93269, 574.3
20200417, 7.95388, 613
20200417, 7.948269231, 614.2
20200417, 7.933076923, 547.6
20200417, 7.962715385, 483.7
20200417, 7.981192308, 536.2
20200417, 7.920638462, 580.5
20200417, 7.937592308, 611.5
20200417, 7.89424, 622.1
20200417, 7.883876923, 588.9
20200417, 7.92201, 601.8
20200417, 7.889723077, 629.4
20200417, 7.86416, 623.8
20200417, 7.9168, 623.4
20200417, 7.946284615, 625.4
20200417, 7.946723077, 605.7
20200417, 7.978153846, 481.8
20200417, 7.992715385, 495.7
20200417, 7.980346154, 516.1
20200417, 7.974230769, 452
20200417, 7.992146154, 489.6
20200417, 7.979292308, 520.8
20200417, 7.978361538, 553.4
20200417, 7.932123077, 577.8
20200418, 7.916946154, 560.6
20200418, 7.939184615, 595.7
20200418, 7.952192308, 614.2
20200418, 7.940192308, 633.6
20200418, 7.926376923, 603.4
20200418, 8.002307692, 456.9
20200418, 7.993938462, 464.9
20200418, 7.951423077, 483.6
20200418, 7.956123077, 488.5
20200418, 7.934584615, 510.9
20200418, 7.927353846, 510.2
20200418, 7.926638462, 542.8
20200418, 7.919853846, 538.8
20200418, 7.930523077, 537.9
20200418, 7.952723077, 526.9
20200418, 7.950392308, 507.6
20200418, 7.986938462, 460
20200418, 8.001161538, 438.3
20200418, 7.992984615, 413.5
20200418, 7.973784615, 462.1
20200418, 7.967330769, 494.1
20200418, 7.963161538, 510.6
20200418, 7.953376923, 526.8
20200419, 7.948930769, 529.6
20200419, 7.973892308, 522.2
20200419, 7.947684615, 536.2
20200419, 7.954138462, 541.1
20200419, 7.937015385, 541.1
20200419, 7.944953846, 535.9
20200419, 8.0165, 427.3
20200419, 7.980930769, 464.5
20200419, 7.951746154, 502.3
20200419, 7.9597, 509.5
20200419, 7.956876923, 507.9
20200419, 7.960646154, 520.3
20200419, 7.963361538, 505.7
20200419, 7.958123077, 517.6
20200419, 7.947230769, 514.6
20200419, 7.949107692, 508
20200419, 7.988261538, 479.5
20200419, 8.007230769, 472.7
20200419, 7.987338462, 476.7
20200419, 8.006176923, 454.5
20200419, 8.017276923, 413.1
20200419, 8.075469231, 414
20200419, 8.035384615, 456
20200419, 8.013276923, 483.2
20200420, 7.997861538, 482.5
20200420, 8.017907692, 483.3
20200420, 7.999461538, 490.5
20200420, 8.0036, 487.3
20200420, 8.006792308, 481.8
20200420, 7.9965, 493.9
20200420, 7.996930769, 497.6
20200420, 8.000853846, 470
20200420, 8.008353846, 456.9
20200420, 7.993123077, 476.2
20200420, 7.9862, 466.4
20200420, 7.993753846, 462.7
20200420, 8.006784615, 433.7
20200420, 7.983969231, 475.1
20200420, 7.969046154, 460.9
20200420, 7.947492308, 450.7
20200420, 7.985807692, 431.6
20200420, 7.998246154, 428.8
20200420, 8.004469231, 387.9
20200420, 8.0257, 376.4
20200420, 8.057369231, 356.6
20200420, 8.061930769, 346.2
20200420, 8.028623077, 404.2
20200420, 8.005376923, 412
20200421, 8.009553846, 414.9
20200421, 8.023153846, 425.2
20200421, 8.003015385, 444.2
20200421, 7.999876923, 438.8
20200421, 8.009069231, 449.7
20200421, 7.989753846, 453.5
20200421, 7.975830769, 437
20200421, 8.061192308, 370.4
20200421, 8.035723077, 392.4
20200421, 8.001515385, 427.5
20200421, 7.979376923, 438.1
20200421, 7.989992308, 444.1
20200421, 7.9629, 426.4
20200421, 7.969884615, 429.1
20200421, 7.938, 425.8
20200421, 7.978861538, 431.6
20200421, 7.993423077, 430.2
20200421, 7.996569231, 413.6
20200421, 8.041730769, 407
20200421, 8.035907692, 408.4
20200421, 8.049415385, 398.9
20200421, 8.061569231, 387.5
20200421, 8.039876923, 390.7
20200422, 8.042984615, 404.8
20200422, 8.027023077, 417.7
20200422, 8.026153846, 427.9
20200422, 8.026684615, 417.1
20200422, 8.017530769, 428.3
20200422, 8.006930769, 436.8
20200422, 7.996369231, 438.2
20200422, 8.025023077, 417.7
20200422, 8.048130769, 383.8
20200422, 8.026023077, 401
20200422, 8.013115385, 417.2
20200422, 8.010715385, 429
20200422, 7.995453846, 437.1
20200422, 7.998638462, 409.3
20200422, 8.014323077, 407.1
20200422, 8.044346154, 402.1
20200422, 8.027376923, 416.5
20200422, 7.99749, 419.7
20200422, 8.025084615, 414.9
20200422, 8.057061538, 387.8
20200422, 8.041830769, 395.7
20200422, 8.102476923, 341
20200422, 8.120776923, 338
20200422, 8.056984615, 371.1
20200423, 8.049238462, 377.6
20200423, 8.062423077, 387.4
20200423, 8.016069231, 382
20200423, 7.990207692, 402
20200423, 8.028753846, 420.5
20200423, 7.983892308, 437.4
20200423, 7.968330769, 438.8
20200423, 7.95305, 451.5
20200423, 8.048107692, 377
20200423, 8.044269231, 395.5
20200423, 8.010107692, 420
20200423, 8.0069, 413.4
20200423, 8.005192308, 422.5
20200423, 7.992, 410.9
20200423, 7.97695, 409.6
20200423, 7.962023077, 406.3
20200423, 8.01128, 375
20200423, 8.02597, 411.1
20200423, 7.98711, 421.3
20200423, 7.97591, 422.7
20200423, 8.00406, 412.7
20200423, 8.11493, 328.7
20200423, 8.10611, 340.5
20200423, 8.0895, 360.2
20200424, 8.02266, 387.3
20200424, 8.01516, 398.2
20200424, 8.01147, 405.3
20200424, 7.9448, 414.1
20200424, 8.00389, 419.8
20200424, 8.0009, 429.8
20200424, 7.95476, 442
20200424, 7.8982, 434.5
20200424, 8.0867, 323.4
20200424, 8.0599875, 354.7
20200424, 8.02034, 374.3
20200424, 8.017073333, 364.6
20200424, 8.021333333, 397
20200424, 8.0149, 406.5
20200424, 7.994326667, 396.3
20200424, 7.993716667, 386.5
20200424, 8.003270588, 407.9
20200424, 7.98494, 406.8
20200424, 8.03754, 409.2
20200424, 7.998575, 409
20200424, 8.02174375, 399.7
20200424, 8.09698125, 363.3
20200424, 8.1139625, 344.6
20200424, 8.05496, 347.5
20200425, 8.04399375, 389.5
20200425, 8.0237, 403.3
20200425, 7.9888375, 380.7
20200425, 8.0086875, 388.1
20200425, 8.0029, 414.4
20200425, 7.9986, 410.6
20200425, 8.0183375, 427.1
20200425, 7.99435, 436.7
20200425, 7.93823125, 436.9
20200425, 8.0546125, 353.3
20200425, 8.04795625, 360.8
20200425, 8.035425, 351.7
20200425, 8.04156875, 371.5
20200425, 8.00816875, 397.4
20200425, 8.02895625, 378.1
20200425, 8.04359375, 376.6
20200425, 8.0511375, 389.3
20200425, 8.04848125, 387.7
20200425, 8.0095375, 391.9
20200425, 8.03738125, 388.5
20200425, 8.0668, 351
20200425, 8.106925, 354.6
20200425, 8.1270375, 323.5
20200426, 8.10420625, 356.1
20200426, 8.09751875, 341.4
20200426, 8.072125, 357.2
20200426, 8.06415, 373.7
20200426, 8.038825, 375.2
20200426, 8.03895625, 397.5
20200426, 7.98046875, 406.4
20200426, 7.9988, 415.8
20200426, 8.00781875, 417.3
20200426, 8.08728125, 330
20200426, 8.08895, 353.2
20200426, 8.06080625, 363.2
20200426, 8.05250625, 349.4
20200426, 8.0652375, 361.1
20200426, 8.02285, 393.8
20200426, 8.02385625, 370.1
20200426, 8.00105, 370.5
20200426, 8.0188, 363.1
20200426, 8.025475, 383.9
20200426, 8.04916875, 368.3
20200426, 8.06726875, 333.6
20200426, 8.0849625, 348.7
20200426, 8.1340125, 316.4
20200426, 8.081625, 323.5
20200427, 8.07760625, 331.5
20200427, 8.0783875, 354.1
20200427, 8.081675, 330.6
20200427, 8.0879, 354.8
20200427, 8.08680625, 344.4
20200427, 8.07226875, 372.7
20200427, 8.06674375, 361.2
20200427, 8.06075625, 367.8
20200427, 8.04281875, 380.9
20200427, 8.05804375, 382.8
20200427, 8.05750625, 364.6
20200427, 8.070425, 347.4
20200427, 8.03080625, 401.6
20200427, 8.03894375, 370.8
20200427, 8.06871875, 353.5
20200427, 8.07270625, 351.3
20200427, 8.0665375, 353.5
20200427, 8.06794375, 353.6
20200427, 8.0691375, 357.7
20200427, 8.05981875, 361.8
20200427, 8.055475, 376.1
20200427, 8.0718875, 360.8
20200427, 8.064975, 363.2
20200427, 8.0691875, 370.8
20200428, 8.04678125, 361.6
20200428, 8.06314375, 362.3
20200428, 8.0571625, 365.7
20200428, 8.04884375, 375.1
20200428, 8.04713125, 380.8
20200428, 7.9994625, 416.7
20200428, 7.989975, 413.9
20200428, 8.0082375, 412.8
20200428, 8.004975, 427.5
20200428, 8.02766875, 410.2
20200428, 8.01545, 414.5
20200428, 8.038966667, 389.2
20200428, 8.05836875, 356.8
20200428, 8.075125, 365.4
20200428, 8.03916875, 329.7
20200428, 8.0333375, 379
20200428, 7.99854375, 388.8
20200428, 8.00271875, 403.9
20200428, 8.01729375, 403.3
20200428, 7.9671375, 402.8
20200428, 8.004416667, 414
20200428, 7.954816667, 412.4
20200428, 7.94974375, 401.6
20200428, 8.045466667, 391
20200429, 8.0572125, 372.8
20200429, 8.0341, 384.3
20200429, 7.999366667, 405.4
20200429, 7.97280625, 432.1
20200429, 7.98286875, 413
20200429, 8.00980625, 428.1
20200429, 7.936633333, 445.7
20200429, 7.92615, 451.6
20200429, 7.893425, 461.1
20200429, 7.9546, 459.1
20200429, 7.967116667, 424.7
20200429, 8.02435625, 387.1
20200429, 8.013683333, 402
20200429, 8.013666667, 408.4
20200429, 7.998933333, 415
20200429, 8.007333333, 401.3
20200429, 8.030333333, 412.8
20200429, 7.99945, 405.7
20200429, 8.009733333, 405.7
20200429, 7.972983333, 418
20200429, 7.996933333, 370
20200429, 8.053933333, 373.4
20200429, 7.925916667, 429.1
20200430, 8.011833333, 433.6
20200430, 8.0366, 429
20200430, 8.062716667, 423.6
20200430, 8.0059, 438.5
20200430, 7.998033333, 449.9
20200430, 7.961783333, 460
20200430, 7.91685, 453.2
20200430, 7.905333333, 472.1
20200430, 7.908516667, 467.5
20200430, 7.913316667, 474.3
20200430, 7.825016667, 486.8
20200430, 7.88275, 475.6
20200430, 7.972083333, 478.3
20200430, 7.98795, 454.8
20200430, 8.0748, 425.4
20200430, 8.042316667, 407.8
20200430, 8.064316667, 416.1
20200430, 8.02065, 423.7
20200430, 7.997166667, 442.7
20200430, 7.966833333, 448.6
20200430, 7.959866667, 454.8
20200430, 7.954933333, 461.4
20200430, 7.989766667, 457.4
20200430, 8.00035, 464.9
20200501, 7.9907, 472.9
20200501, 7.977883333, 465.6
20200501, 7.996633333, 479.3
20200501, 8.030133333, 446.8
20200501, 7.98865, 460.3
20200501, 7.993433333, 465.9
20200501, 7.98005, 464.6
20200501, 7.9755, 476.5
20200501, 7.933416667, 484.4
20200501, 7.961583333, 482.5
20200501, 7.97955, 481.9
20200501, 7.986633333, 474.8
20200501, 7.984116667, 482.4
20200501, 7.967466667, 484.8
20200501, 7.971316667, 502
20200501, 8.002133333, 443.4
20200501, 8.0095, 442.7
20200501, 8.014533333, 459
20200501, 8.0011, 446.6
20200501, 7.988, 465.5
20200501, 7.96465, 469.2
20200501, 8.02965, 395.8
20200501, 8.024916667, 458.2
20200501, 7.999716667, 485
20200502, 7.979466667, 475
20200502, 7.9851, 483.1
20200502, 8.039633333, 406.9
20200502, 7.995666667, 423.6
20200502, 7.961466667, 445.7
20200502, 7.959666667, 462.4
20200502, 7.97425, 471.6
20200502, 7.974216667, 434.3
20200502, 7.973466667, 456.6
20200502, 7.965833333, 460.1
20200502, 7.969333333, 490.1
20200502, 7.934266667, 481.1
20200502, 7.937866667, 479.6
20200502, 7.997733333, 433.7
20200502, 8.007783333, 422.4
20200502, 8.0053, 397.2
20200502, 8.00565, 391.8
20200502, 8.00395, 393.6
20200502, 8.012333333, 390.8
20200502, 7.945216667, 454.1
20200502, 7.943316667, 467.2
20200502, 7.907916667, 466
20200502, 7.946433333, 482
20200503, 7.9409, 486
20200503, 7.902183333, 504.1
20200503, 7.942016667, 495.1
20200503, 7.94685, 507.9
20200503, 7.97445, 474.9
20200503, 7.9654, 499.1
20200503, 7.934916667, 505.5
20200503, 7.937716667, 506.4
20200503, 7.95615, 522.5
20200503, 7.954583333, 519.3
20200503, 7.918983333, 552.8
20200503, 7.871633333, 535.9
20200503, 7.8684, 534.6
20200503, 7.842133333, 550.2
20200503, 7.853083333, 550.2
20200503, 7.8931, 536.8
20200503, 7.92305, 505.4
20200503, 8.008883333, 453.5
20200503, 7.985366667, 455.4
20200503, 8.003683333, 442.3
20200503, 7.960766667, 474.9
20200503, 7.947666667, 503.1
20200503, 7.956266667, 505.2
20200503, 7.930583333, 523.4
20200504, 7.8941, 534.9
20200504, 7.87265, 557.2
20200504, 7.8216, 540.5
20200504, 7.862783333, 552.8
20200504, 7.882333333, 510.4
20200504, 7.953583333, 518.5
20200504, 7.907233333, 553
20200504, 7.8674, 550.4
20200504, 7.850383333, 557
20200504, 7.81305, 539.1
20200504, 7.877866667, 553.8
20200504, 7.876636364, 567.1
20200504, 7.79055, 569
20200504, 7.896616667, 561.8
20200504, 7.845533333, 548.4
20200504, 7.895333333, 572.4
20200504, 7.767783333, 548.3
20200504, 8.012783333, 511.2
20200504, 7.951416667, 497.9
20200504, 7.980566667, 469.2
20200504, 7.94365, 446.2
20200504, 7.951033333, 480.6
20200504, 7.908866667, 494.8
20200504, 7.90185, 503.9
20200505, 7.91615, 510.6
20200505, 7.889866667, 539.8
20200505, 7.862933333, 557.6
20200505, 7.866033333, 576.3
20200505, 7.854383333, 596
20200505, 7.87725, 563.2
20200505, 7.96535, 551.8
20200505, 7.95885, 470.7
20200505, 7.93285, 493.5
20200505, 7.922, 509
20200505, 7.891033333, 533.6
20200505, 7.848218182, 545.8
20200505, 7.860866667, 565.5
20200505, 7.914666667, 552.2
20200505, 7.881933333, 574.4
20200505, 7.83615, 549.8
20200505, 7.820116667, 556.6
20200505, 7.959066667, 541.9
20200505, 8.042683333, 384.6
20200505, 7.999616667, 406.6
20200505, 8.02635, 388.9
20200505, 8.0642, 411.5
20200505, 7.957333333, 455.5
20200505, 7.921425, 505.6
20200506, 7.88435, 526.8
20200506, 7.8833, 547.8
20200506, 7.8506, 561.7
20200506, 7.811266667, 581.5
20200506, 7.824376667, 603.9
20200506, 7.816453333, 614
20200506, 7.88381, 589.9
20200506, 7.928303333, 572.3
20200506, 7.928683333, 527.9
20200506, 7.907546667, 534.5
20200506, 7.910713333, 540.1
20200506, 7.879533333, 568.1
20200506, 7.872903333, 577.7
20200506, 7.863736667, 585.8
20200506, 7.83293, 585.8
20200506, 7.816366667, 573.1
20200506, 7.801675, 563.1
20200506, 7.83798, 574.1
20200506, 7.871586667, 532.9
20200506, 7.940456667, 397.5
20200506, 8.011283333, 470
20200506, 7.977783333, 498.9
20200506, 7.936523333, 529.9
20200507, 7.92327, 535.2
20200507, 7.847843333, 568.2
20200507, 7.885, 602
20200507, 7.897793333, 600.4
20200507, 7.849175, 613.3
20200507, 7.79219, 614.3
20200507, 7.746176667, 630
20200507, 7.795153333, 635.7
20200507, 7.77767, 611.3
20200507, 7.888396667, 565.2
20200507, 7.925936667, 543.6
20200507, 7.89256, 560.8
20200507, 7.857076667, 568.8
20200507, 7.81396, 584.7
20200507, 7.83514, 582.2
20200507, 7.902046667, 583
20200507, 7.88365, 587.6
20200507, 7.86355, 579.3
20200507, 7.852276667, 586.2
20200507, 7.908086667, 574.8
20200507, 7.903723333, 517.5
20200507, 8.050025, 435
20200507, 7.95078, 498.3
20200507, 7.916243333, 533.3
20200508, 7.889456667, 556.1
20200508, 7.862353333, 578.9
20200508, 7.83108, 593.8
20200508, 7.855975, 612.5
20200508, 7.88725, 622.4
20200508, 7.815275, 598.3
20200508, 7.779075, 602.9
20200508, 7.789525, 613.1
20200508, 7.879225, 585.3
20200508, 7.88205, 571.8
20200508, 7.938425, 505.4
20200508, 7.926475, 534.5
20200508, 7.8818, 563.1
20200508, 7.838575, 561.1
20200508, 7.839575, 561.7
20200508, 7.89835, 565.7
20200508, 7.892775, 579.1
20200508, 7.869075, 579.2
20200508, 7.8254, 569.2
20200508, 7.8426, 555.6
20200508, 7.8816, 548.2
20200508, 7.9103, 548.7
20200508, 7.99645, 514.8
20200508, 7.93425, 512.6
20200509, 7.92865, 536.2
20200509, 7.892125, 565.5
20200509, 7.8329, 590
20200509, 7.854223333, 594.6
20200509, 7.87469, 617.6
20200509, 7.875373333, 607.8
20200509, 7.82593, 603
20200509, 7.815946667, 605.4
20200509, 7.80025, 617
20200509, 7.871875, 551.4
20200509, 7.914775, 513
20200509, 7.9343, 486.9
20200509, 7.92275, 497.7
20200509, 7.91135, 501.3
20200509, 7.891225, 519
20200509, 7.90135, 521
20200509, 7.91705, 533.9
20200509, 7.9064, 564.3
20200509, 7.921925, 549.3
20200509, 7.922125, 539
20200509, 7.916575, 525.6
20200509, 7.95755, 482.8
20200509, 7.976525, 414.1
20200510, 7.988975, 488.4
20200510, 7.9264, 545.1
20200510, 7.863675, 580.6
20200510, 7.78915, 593
20200510, 7.870575, 602.1
20200510, 7.893125, 613
20200510, 7.8406, 625.2
20200510, 7.79365, 623.3
20200510, 7.767325, 635.7
20200510, 7.78965, 618.1
20200510, 7.821, 636.5
20200510, 7.7981, 571.3
20200510, 7.9272, 535.1
20200510, 7.9103, 519.2
20200510, 7.90825, 550
20200510, 7.869725, 572.4
20200510, 7.8864, 583.9
20200510, 7.9047, 606.5
20200510, 7.858875, 600.8
20200510, 7.851875, 604.5
20200510, 7.86035, 588.8
20200510, 7.8335, 573.2
20200510, 7.93885, 573.3
20200510, 7.913075, 589.3
20200511, 7.932475, 560.4
20200511, 7.941325, 583.5
20200511, 7.8977, 615.4
20200511, 7.80285, 623.4
20200511, 7.7905, 647.7
20200511, 7.74125, 655.7
20200511, 7.8151, 638.8
20200511, 7.829275, 642.5
20200511, 7.816, 647.7
20200511, 7.767475, 639.5
20200511, 7.8316, 634.5
20200511, 7.864575, 600.3
20200511, 7.9313, 558.8
20200511, 7.92245, 566.8
20200511, 7.9099, 578.8
20200511, 7.893775, 591.2
20200511, 7.87495, 589.6
20200511, 7.8727, 588.2
20200511, 7.86005, 604
20200511, 7.85365, 622.6
20200511, 7.83575, 616.4
20200511, 7.80885, 595.3
20200511, 7.8469, 604.3
20200511, 7.835975, 633.8
20200512, 7.8275, 604.2
20200512, 7.9157, 622
20200512, 7.887075, 654.3
20200512, 7.815926667, 643.3
20200512, 7.764, 649.2
20200512, 7.74725, 677.4
20200512, 7.765, 676.2
20200512, 7.825325, 660.6
20200512, 7.826636667, 663.1
20200512, 7.789325, 661.4
20200512, 7.75175, 648.9
20200512, 7.783675, 648.5
20200512, 7.93068, 500.6
20200512, 7.94195, 495.1
20200512, 7.940175, 493.1
20200512, 7.951975, 494.4
20200512, 7.907593333, 542.3
20200512, 7.888275, 551.3
20200512, 7.875075, 527.1
20200512, 7.86815, 570.3
20200512, 7.839625, 601
20200512, 7.861876667, 586.5
20200512, 7.867236667, 586.9
20200512, 7.888683333, 590.5
20200513, 7.898986667, 559
20200513, 7.945693333, 577.8
20200513, 7.94148, 591.9
20200513, 7.92057, 623.1
20200513, 7.841033333, 630.3
20200513, 7.82905, 630.2
20200513, 7.8249, 668.3
20200513, 7.742423333, 653.6
20200513, 7.78414, 654.5
20200513, 7.78971, 685.9
20200513, 7.772303333, 668.2
20200513, 7.7789, 643.3
20200513, 7.814566667, 521.1
20200513, 7.93016, 496.5
20200513, 7.954903333, 468.8
20200513, 7.943203333, 492.4
20200513, 7.93166, 519.1
20200513, 7.89635, 563
20200513, 7.884736667, 565.4
20200513, 7.88027, 553.9
20200513, 7.851806667, 591.8
20200513, 7.877973333, 607.5
20200513, 7.838603333, 624.5
20200514, 7.841216667, 636.7
20200514, 7.843043333, 631.1
20200514, 7.928583333, 623.5
20200514, 7.904886667, 641
20200514, 7.824583333, 645.7
20200514, 7.800373333, 684.8
20200514, 7.765816667, 697.6
20200514, 7.71124, 686.6
20200514, 7.763926667, 723.6
20200514, 7.757296667, 679.9
20200514, 7.776386667, 696.6
20200514, 7.76526, 672.5
20200514, 7.760956667, 654.6
20200514, 7.74438, 645.1
20200514, 7.777603333, 541.2
20200514, 7.941093333, 471.2
20200514, 7.98421, 445.4
20200514, 7.934706667, 434.1
20200514, 7.94361, 495.9
20200514, 7.944163333, 554.2
20200514, 7.915466667, 545.1
20200514, 7.911226667, 592.3
20200514, 7.90463, 607.3
20200514, 7.900366667, 604.6
20200515, 7.890596667, 626.3
20200515, 7.870836667, 639.9
20200515, 7.868336667, 678.8
20200515, 7.882673333, 628.5
20200515, 7.904153333, 652.5
20200515, 7.858476667, 654.1
20200515, 7.84218, 674.1
20200515, 7.849073333, 707.7
20200515, 7.77199, 695.9
